CMDLINE /home/jonas/Documents/Research/dyad_ranking/torch_plnet/.venv/bin/python cp_rank_experimenter.py
MEM 706.992188 1729165090.5127
MEM 706.992188 1729165090.6131
MEM 706.992188 1729165090.7134
MEM 706.992188 1729165090.8137
MEM 706.992188 1729165090.9141
MEM 706.992188 1729165091.0146
MEM 706.992188 1729165091.1149
MEM 706.992188 1729165091.2154
MEM 706.992188 1729165091.3158
MEM 706.992188 1729165091.4162
MEM 706.992188 1729165091.5166
MEM 706.992188 1729165091.6170
MEM 706.992188 1729165091.7175
MEM 706.992188 1729165091.8178
MEM 706.992188 1729165091.9183
MEM 706.992188 1729165092.0187
MEM 706.992188 1729165092.1191
MEM 706.992188 1729165092.2195
MEM 706.992188 1729165092.3198
MEM 706.992188 1729165092.4202
MEM 706.992188 1729165092.5206
MEM 706.992188 1729165092.6209
MEM 706.992188 1729165092.7214
MEM 706.992188 1729165092.8218
MEM 706.992188 1729165092.9223
MEM 706.992188 1729165093.0227
MEM 706.992188 1729165093.1231
MEM 706.992188 1729165093.2234
MEM 706.992188 1729165093.3239
MEM 706.992188 1729165093.4243
MEM 706.992188 1729165093.5247
MEM 706.992188 1729165093.6251
MEM 706.992188 1729165093.7256
MEM 706.992188 1729165093.8259
MEM 706.992188 1729165093.9264
MEM 706.992188 1729165094.0268
MEM 706.992188 1729165094.1272
MEM 706.992188 1729165094.2276
MEM 706.992188 1729165094.3280
MEM 706.992188 1729165094.4283
MEM 706.992188 1729165094.5288
MEM 706.992188 1729165094.6291
MEM 706.992188 1729165094.7295
MEM 706.992188 1729165094.8299
MEM 706.992188 1729165094.9303
MEM 706.992188 1729165095.0307
MEM 706.992188 1729165095.1311
MEM 706.992188 1729165095.2314
MEM 706.992188 1729165095.3318
MEM 706.992188 1729165095.4322
MEM 706.992188 1729165095.5326
MEM 706.992188 1729165095.6329
MEM 706.992188 1729165095.7333
MEM 706.992188 1729165095.8337
MEM 706.992188 1729165095.9340
MEM 706.992188 1729165096.0344
MEM 706.992188 1729165096.1349
MEM 706.992188 1729165096.2352
MEM 706.992188 1729165096.3356
MEM 706.992188 1729165096.4359
MEM 706.992188 1729165096.5363
MEM 706.992188 1729165096.6368
MEM 706.992188 1729165096.7373
MEM 706.992188 1729165096.8378
MEM 706.992188 1729165096.9382
MEM 706.992188 1729165097.0386
MEM 706.992188 1729165097.1390
MEM 706.992188 1729165097.2394
MEM 706.992188 1729165097.3398
MEM 706.992188 1729165097.4403
MEM 706.992188 1729165097.5406
MEM 706.992188 1729165097.6411
MEM 706.992188 1729165097.7415
MEM 706.992188 1729165097.8418
MEM 706.992188 1729165097.9422
MEM 706.992188 1729165098.0427
MEM 706.992188 1729165098.1430
MEM 706.992188 1729165098.2434
MEM 706.992188 1729165098.3438
MEM 706.992188 1729165098.4443
MEM 706.992188 1729165098.5448
MEM 706.992188 1729165098.6452
MEM 706.992188 1729165098.7457
MEM 706.992188 1729165098.8461
MEM 706.992188 1729165098.9466
MEM 706.992188 1729165099.0469
MEM 706.992188 1729165099.1473
MEM 706.992188 1729165099.2477
MEM 706.992188 1729165099.3481
MEM 706.992188 1729165099.4485
MEM 706.992188 1729165099.5489
MEM 706.992188 1729165099.6493
MEM 706.992188 1729165099.7496
MEM 706.992188 1729165099.8500
MEM 706.992188 1729165099.9504
MEM 706.992188 1729165100.0508
MEM 706.992188 1729165100.1512
MEM 706.992188 1729165100.2516
MEM 706.992188 1729165100.3520
MEM 706.992188 1729165100.4524
MEM 706.992188 1729165100.5528
MEM 706.992188 1729165100.6531
MEM 706.992188 1729165100.7535
MEM 706.992188 1729165100.8539
MEM 706.992188 1729165100.9543
MEM 706.992188 1729165101.0547
MEM 706.992188 1729165101.1550
MEM 706.992188 1729165101.2553
MEM 706.992188 1729165101.3557
MEM 706.992188 1729165101.4559
MEM 706.992188 1729165101.5562
MEM 706.992188 1729165101.6564
MEM 706.992188 1729165101.7568
MEM 706.992188 1729165101.8570
MEM 706.992188 1729165101.9573
MEM 706.992188 1729165102.0576
MEM 706.992188 1729165102.1579
MEM 706.992188 1729165102.2582
MEM 706.992188 1729165102.3584
MEM 706.992188 1729165102.4587
MEM 706.992188 1729165102.5590
MEM 706.992188 1729165102.6594
MEM 706.992188 1729165102.7597
MEM 706.992188 1729165102.8600
MEM 706.992188 1729165102.9604
MEM 706.992188 1729165103.0607
MEM 706.992188 1729165103.1610
MEM 706.992188 1729165103.2613
MEM 706.992188 1729165103.3616
MEM 706.992188 1729165103.4619
MEM 706.992188 1729165103.5622
MEM 706.992188 1729165103.6625
MEM 706.992188 1729165103.7627
MEM 706.992188 1729165103.8629
MEM 706.992188 1729165103.9631
MEM 706.992188 1729165104.0633
MEM 706.992188 1729165104.1636
MEM 706.992188 1729165104.2639
MEM 706.992188 1729165104.3642
MEM 706.992188 1729165104.4645
MEM 706.992188 1729165104.5648
MEM 706.992188 1729165104.6651
MEM 706.992188 1729165104.7653
MEM 706.992188 1729165104.8657
MEM 706.992188 1729165104.9659
MEM 706.992188 1729165105.0663
MEM 706.992188 1729165105.1666
MEM 706.992188 1729165105.2669
MEM 706.992188 1729165105.3672
MEM 706.992188 1729165105.4675
MEM 706.992188 1729165105.5679
MEM 706.992188 1729165105.6682
MEM 706.992188 1729165105.7686
MEM 706.992188 1729165105.8689
MEM 706.992188 1729165105.9692
MEM 706.992188 1729165106.0695
MEM 706.992188 1729165106.1698
MEM 706.992188 1729165106.2702
MEM 706.992188 1729165106.3706
MEM 706.992188 1729165106.4709
MEM 706.992188 1729165106.5712
MEM 706.992188 1729165106.6716
MEM 706.992188 1729165106.7719
MEM 706.992188 1729165106.8722
MEM 706.992188 1729165106.9725
MEM 706.992188 1729165107.0728
MEM 706.992188 1729165107.1731
MEM 706.992188 1729165107.2733
MEM 706.992188 1729165107.3736
MEM 706.992188 1729165107.4739
MEM 706.992188 1729165107.5742
MEM 706.992188 1729165107.6745
MEM 706.992188 1729165107.7749
MEM 706.992188 1729165107.8751
MEM 706.992188 1729165107.9754
MEM 706.992188 1729165108.0757
MEM 706.992188 1729165108.1760
MEM 706.992188 1729165108.2763
MEM 706.992188 1729165108.3766
MEM 706.992188 1729165108.4769
MEM 706.992188 1729165108.5772
MEM 706.992188 1729165108.6775
MEM 706.992188 1729165108.7777
MEM 706.992188 1729165108.8780
MEM 706.992188 1729165108.9783
MEM 706.992188 1729165109.0786
MEM 706.992188 1729165109.1788
MEM 706.992188 1729165109.2790
MEM 706.992188 1729165109.3794
MEM 706.992188 1729165109.4797
MEM 706.992188 1729165109.5800
MEM 706.992188 1729165109.6802
MEM 706.992188 1729165109.7805
MEM 706.992188 1729165109.8808
MEM 706.992188 1729165109.9811
MEM 706.992188 1729165110.0813
MEM 706.992188 1729165110.1816
MEM 706.992188 1729165110.2820
MEM 706.992188 1729165110.3823
MEM 706.992188 1729165110.4827
MEM 706.992188 1729165110.5831
MEM 706.992188 1729165110.6834
MEM 706.992188 1729165110.7836
MEM 706.992188 1729165110.8840
MEM 706.992188 1729165110.9844
MEM 706.992188 1729165111.0848
MEM 706.992188 1729165111.1852
MEM 706.992188 1729165111.2854
MEM 706.992188 1729165111.3857
MEM 706.992188 1729165111.4860
MEM 706.992188 1729165111.5863
MEM 706.992188 1729165111.6866
MEM 706.992188 1729165111.7869
MEM 706.992188 1729165111.8871
MEM 706.992188 1729165111.9874
MEM 706.992188 1729165112.0877
MEM 706.992188 1729165112.1880
MEM 706.992188 1729165112.2884
MEM 706.992188 1729165112.3887
MEM 706.992188 1729165112.4890
MEM 706.992188 1729165112.5893
MEM 706.992188 1729165112.6896
MEM 706.992188 1729165112.7900
MEM 706.992188 1729165112.8904
MEM 706.992188 1729165112.9907
MEM 706.992188 1729165113.0909
MEM 706.992188 1729165113.1912
MEM 706.992188 1729165113.2915
MEM 706.992188 1729165113.3919
MEM 706.992188 1729165113.4921
MEM 706.992188 1729165113.5925
MEM 706.992188 1729165113.6929
MEM 706.992188 1729165113.7932
MEM 706.992188 1729165113.8936
MEM 706.992188 1729165113.9938
MEM 706.992188 1729165114.0942
MEM 706.992188 1729165114.1946
MEM 706.992188 1729165114.2949
MEM 706.992188 1729165114.3952
MEM 706.992188 1729165114.4956
MEM 706.992188 1729165114.5959
MEM 706.992188 1729165114.6964
MEM 706.992188 1729165114.7966
MEM 706.992188 1729165114.8970
MEM 706.992188 1729165114.9974
MEM 706.992188 1729165115.0978
MEM 706.992188 1729165115.1983
MEM 706.992188 1729165115.2988
MEM 706.992188 1729165115.3991
MEM 706.992188 1729165115.4994
MEM 706.992188 1729165115.5998
MEM 706.992188 1729165115.7001
MEM 706.992188 1729165115.8005
MEM 706.992188 1729165115.9009
MEM 706.992188 1729165116.0012
MEM 706.992188 1729165116.1016
MEM 706.992188 1729165116.2020
MEM 706.992188 1729165116.3024
MEM 706.992188 1729165116.4028
MEM 706.992188 1729165116.5031
MEM 706.992188 1729165116.6034
MEM 706.992188 1729165116.7037
MEM 706.992188 1729165116.8041
MEM 706.992188 1729165116.9045
MEM 706.992188 1729165117.0049
MEM 706.992188 1729165117.1053
MEM 706.992188 1729165117.2056
MEM 706.992188 1729165117.3059
MEM 706.992188 1729165117.4063
MEM 706.992188 1729165117.5066
MEM 706.992188 1729165117.6068
MEM 706.992188 1729165117.7070
MEM 706.992188 1729165117.8074
MEM 706.992188 1729165117.9077
MEM 706.992188 1729165118.0081
MEM 706.992188 1729165118.1085
MEM 706.992188 1729165118.2089
MEM 706.992188 1729165118.3093
MEM 706.992188 1729165118.4096
MEM 706.992188 1729165118.5100
MEM 706.992188 1729165118.6104
MEM 706.992188 1729165118.7108
MEM 706.992188 1729165118.8111
MEM 706.992188 1729165118.9113
MEM 706.992188 1729165119.0116
MEM 706.992188 1729165119.1119
MEM 706.992188 1729165119.2122
MEM 706.992188 1729165119.3124
MEM 706.992188 1729165119.4127
MEM 706.992188 1729165119.5128
MEM 706.992188 1729165119.6131
MEM 706.992188 1729165119.7135
MEM 693.140625 1729165119.8139
MEM 693.140625 1729165119.9144
MEM 693.140625 1729165120.0149
MEM 693.140625 1729165120.1152
MEM 693.140625 1729165120.2156
MEM 693.015625 1729165120.3160
MEM 704.515625 1729165120.4164
