CMDLINE /home/jonas/Documents/Research/dyad_ranking/torch_plnet/.venv/bin/python cp_rank_experimenter.py
MEM 707.132812 1729165539.3768
MEM 707.132812 1729165539.4772
MEM 707.132812 1729165539.5774
MEM 707.132812 1729165539.6777
MEM 707.132812 1729165539.7781
MEM 707.132812 1729165539.8784
MEM 707.132812 1729165539.9788
MEM 707.132812 1729165540.0790
MEM 707.132812 1729165540.1793
MEM 707.132812 1729165540.2795
MEM 707.132812 1729165540.3798
MEM 707.132812 1729165540.4801
MEM 707.132812 1729165540.5804
MEM 707.132812 1729165540.6808
MEM 707.132812 1729165540.7811
MEM 707.132812 1729165540.8814
MEM 707.132812 1729165540.9818
MEM 707.132812 1729165541.0820
MEM 707.132812 1729165541.1824
MEM 707.132812 1729165541.2828
MEM 707.132812 1729165541.3830
MEM 707.132812 1729165541.4833
MEM 707.132812 1729165541.5835
MEM 707.132812 1729165541.6838
MEM 707.132812 1729165541.7841
MEM 707.132812 1729165541.8844
MEM 707.132812 1729165541.9848
MEM 707.132812 1729165542.0851
MEM 707.132812 1729165542.1855
MEM 707.132812 1729165542.2858
MEM 707.132812 1729165542.3861
MEM 707.132812 1729165542.4865
MEM 707.132812 1729165542.5868
MEM 707.132812 1729165542.6870
MEM 707.132812 1729165542.7872
MEM 707.132812 1729165542.8875
MEM 707.132812 1729165542.9878
MEM 707.132812 1729165543.0882
MEM 707.132812 1729165543.1884
MEM 707.132812 1729165543.2887
MEM 707.132812 1729165543.3890
MEM 707.132812 1729165543.4893
MEM 707.132812 1729165543.5896
MEM 707.132812 1729165543.6900
MEM 707.132812 1729165543.7903
MEM 707.132812 1729165543.8907
MEM 707.132812 1729165543.9909
MEM 707.132812 1729165544.0912
MEM 707.132812 1729165544.1914
MEM 707.132812 1729165544.2918
MEM 707.132812 1729165544.3921
MEM 707.132812 1729165544.4925
MEM 707.132812 1729165544.5930
MEM 707.132812 1729165544.6933
MEM 707.132812 1729165544.7937
MEM 707.132812 1729165544.8940
MEM 707.132812 1729165544.9943
MEM 707.132812 1729165545.0946
MEM 707.132812 1729165545.1949
MEM 707.132812 1729165545.2952
MEM 707.132812 1729165545.3955
MEM 707.132812 1729165545.4958
MEM 707.132812 1729165545.5961
MEM 707.132812 1729165545.6965
MEM 707.132812 1729165545.7968
MEM 707.132812 1729165545.8970
MEM 707.132812 1729165545.9974
MEM 707.132812 1729165546.0978
MEM 707.132812 1729165546.1982
MEM 707.132812 1729165546.2986
MEM 707.132812 1729165546.3990
MEM 707.132812 1729165546.4993
MEM 707.132812 1729165546.5997
MEM 707.132812 1729165546.7001
MEM 707.132812 1729165546.8005
MEM 707.132812 1729165546.9009
MEM 707.132812 1729165547.0013
MEM 707.132812 1729165547.1017
MEM 707.132812 1729165547.2020
MEM 707.132812 1729165547.3024
MEM 707.132812 1729165547.4029
MEM 707.132812 1729165547.5032
MEM 707.132812 1729165547.6035
MEM 707.132812 1729165547.7039
MEM 707.132812 1729165547.8043
MEM 707.132812 1729165547.9047
MEM 707.132812 1729165548.0051
MEM 707.132812 1729165548.1055
MEM 707.132812 1729165548.2059
MEM 707.132812 1729165548.3063
MEM 707.132812 1729165548.4068
MEM 707.132812 1729165548.5071
MEM 707.132812 1729165548.6074
MEM 707.132812 1729165548.7077
MEM 707.132812 1729165548.8080
MEM 707.132812 1729165548.9084
MEM 707.132812 1729165549.0087
MEM 707.132812 1729165549.1091
MEM 707.132812 1729165549.2094
MEM 707.132812 1729165549.3096
MEM 707.132812 1729165549.4100
MEM 707.132812 1729165549.5103
MEM 707.132812 1729165549.6106
MEM 707.132812 1729165549.7108
MEM 707.132812 1729165549.8112
MEM 707.132812 1729165549.9114
MEM 707.132812 1729165550.0117
MEM 707.132812 1729165550.1120
MEM 707.132812 1729165550.2123
MEM 707.132812 1729165550.3127
MEM 707.132812 1729165550.4130
MEM 707.132812 1729165550.5133
MEM 707.132812 1729165550.6136
MEM 707.132812 1729165550.7140
MEM 707.132812 1729165550.8143
MEM 707.132812 1729165550.9147
MEM 707.132812 1729165551.0149
MEM 707.132812 1729165551.1152
MEM 707.132812 1729165551.2156
MEM 707.132812 1729165551.3159
MEM 707.132812 1729165551.4162
MEM 707.132812 1729165551.5166
MEM 707.132812 1729165551.6169
MEM 707.132812 1729165551.7173
MEM 707.132812 1729165551.8176
MEM 707.132812 1729165551.9180
MEM 707.132812 1729165552.0183
MEM 707.132812 1729165552.1187
MEM 707.132812 1729165552.2190
MEM 707.132812 1729165552.3193
MEM 707.132812 1729165552.4195
MEM 707.132812 1729165552.5198
MEM 707.132812 1729165552.6202
MEM 707.132812 1729165552.7206
MEM 707.132812 1729165552.8209
MEM 707.132812 1729165552.9212
MEM 707.132812 1729165553.0216
MEM 707.132812 1729165553.1219
MEM 707.132812 1729165553.2221
MEM 707.132812 1729165553.3224
MEM 707.132812 1729165553.4227
MEM 707.132812 1729165553.5230
MEM 707.132812 1729165553.6234
MEM 707.132812 1729165553.7236
MEM 707.132812 1729165553.8239
MEM 707.132812 1729165553.9243
MEM 707.132812 1729165554.0247
MEM 707.132812 1729165554.1250
MEM 707.132812 1729165554.2253
MEM 707.132812 1729165554.3256
MEM 707.132812 1729165554.4260
MEM 707.132812 1729165554.5264
MEM 707.132812 1729165554.6267
MEM 707.132812 1729165554.7271
MEM 707.132812 1729165554.8274
MEM 707.132812 1729165554.9277
MEM 707.132812 1729165555.0281
MEM 707.132812 1729165555.1285
MEM 707.132812 1729165555.2288
MEM 707.132812 1729165555.3291
MEM 707.132812 1729165555.4295
MEM 707.132812 1729165555.5298
MEM 707.132812 1729165555.6301
MEM 707.132812 1729165555.7305
MEM 707.132812 1729165555.8308
MEM 707.132812 1729165555.9312
MEM 707.132812 1729165556.0315
MEM 707.132812 1729165556.1319
MEM 707.132812 1729165556.2321
MEM 707.132812 1729165556.3325
MEM 707.132812 1729165556.4329
MEM 707.132812 1729165556.5333
MEM 707.132812 1729165556.6337
MEM 707.132812 1729165556.7341
MEM 707.132812 1729165556.8345
MEM 707.132812 1729165556.9349
MEM 707.132812 1729165557.0353
MEM 707.132812 1729165557.1357
MEM 707.132812 1729165557.2360
MEM 707.132812 1729165557.3363
MEM 707.132812 1729165557.4366
MEM 707.132812 1729165557.5370
MEM 707.132812 1729165557.6373
MEM 707.132812 1729165557.7376
MEM 707.132812 1729165557.8379
MEM 707.132812 1729165557.9383
MEM 707.132812 1729165558.0387
MEM 707.132812 1729165558.1389
MEM 707.132812 1729165558.2392
MEM 707.132812 1729165558.3396
MEM 707.132812 1729165558.4401
MEM 707.132812 1729165558.5405
MEM 707.132812 1729165558.6410
MEM 707.132812 1729165558.7414
MEM 707.132812 1729165558.8418
MEM 707.132812 1729165558.9422
MEM 707.132812 1729165559.0427
MEM 707.132812 1729165559.1431
MEM 707.132812 1729165559.2435
MEM 707.132812 1729165559.3438
MEM 707.132812 1729165559.4443
MEM 707.132812 1729165559.5446
MEM 707.132812 1729165559.6450
MEM 707.132812 1729165559.7454
MEM 707.132812 1729165559.8459
MEM 707.132812 1729165559.9465
MEM 707.132812 1729165560.0470
MEM 707.132812 1729165560.1475
MEM 707.132812 1729165560.2480
MEM 707.132812 1729165560.3485
MEM 707.132812 1729165560.4489
MEM 707.132812 1729165560.5493
MEM 707.132812 1729165560.6497
MEM 707.132812 1729165560.7501
MEM 707.132812 1729165560.8506
MEM 707.132812 1729165560.9511
MEM 707.132812 1729165561.0515
MEM 707.132812 1729165561.1520
MEM 707.132812 1729165561.2524
MEM 707.132812 1729165561.3528
MEM 707.132812 1729165561.4533
MEM 707.132812 1729165561.5538
MEM 707.132812 1729165561.6541
MEM 707.132812 1729165561.7546
MEM 707.132812 1729165561.8550
MEM 707.132812 1729165561.9553
MEM 707.132812 1729165562.0557
MEM 707.132812 1729165562.1561
MEM 707.132812 1729165562.2565
MEM 707.132812 1729165562.3570
MEM 707.132812 1729165562.4575
MEM 707.132812 1729165562.5580
MEM 707.132812 1729165562.6585
MEM 707.132812 1729165562.7590
MEM 707.132812 1729165562.8594
MEM 707.132812 1729165562.9600
MEM 707.132812 1729165563.0605
MEM 707.132812 1729165563.1610
MEM 707.132812 1729165563.2615
MEM 707.132812 1729165563.3620
MEM 707.132812 1729165563.4624
MEM 707.132812 1729165563.5628
MEM 707.132812 1729165563.6632
MEM 707.132812 1729165563.7635
MEM 707.132812 1729165563.8638
MEM 707.132812 1729165563.9643
MEM 707.132812 1729165564.0646
MEM 707.132812 1729165564.1649
MEM 707.132812 1729165564.2653
MEM 707.132812 1729165564.3658
MEM 707.132812 1729165564.4662
MEM 707.132812 1729165564.5666
MEM 707.132812 1729165564.6670
MEM 707.132812 1729165564.7673
MEM 707.132812 1729165564.8677
MEM 707.132812 1729165564.9681
MEM 707.132812 1729165565.0685
MEM 707.132812 1729165565.1689
MEM 707.132812 1729165565.2693
MEM 707.132812 1729165565.3697
MEM 707.132812 1729165565.4701
MEM 707.132812 1729165565.5705
MEM 707.132812 1729165565.6708
MEM 707.132812 1729165565.7711
MEM 707.132812 1729165565.8714
MEM 707.132812 1729165565.9719
MEM 707.132812 1729165566.0722
MEM 707.132812 1729165566.1727
MEM 707.132812 1729165566.2731
MEM 707.132812 1729165566.3735
MEM 707.132812 1729165566.4740
MEM 707.132812 1729165566.5744
MEM 707.132812 1729165566.6748
MEM 707.132812 1729165566.7751
MEM 707.132812 1729165566.8754
MEM 707.132812 1729165566.9758
MEM 707.132812 1729165567.0762
MEM 707.132812 1729165567.1766
MEM 707.132812 1729165567.2770
MEM 707.132812 1729165567.3774
MEM 707.132812 1729165567.4778
MEM 707.132812 1729165567.5782
MEM 707.132812 1729165567.6786
MEM 707.132812 1729165567.7789
MEM 707.132812 1729165567.8792
MEM 707.132812 1729165567.9797
MEM 707.132812 1729165568.0801
MEM 707.132812 1729165568.1805
MEM 707.132812 1729165568.2809
MEM 707.132812 1729165568.3813
MEM 707.132812 1729165568.4818
MEM 707.132812 1729165568.5822
MEM 707.132812 1729165568.6826
MEM 707.132812 1729165568.7830
MEM 707.132812 1729165568.8833
MEM 707.132812 1729165568.9837
MEM 707.132812 1729165569.0841
MEM 707.132812 1729165569.1846
MEM 707.132812 1729165569.2850
MEM 707.132812 1729165569.3854
MEM 707.132812 1729165569.4857
MEM 707.132812 1729165569.5861
MEM 707.132812 1729165569.6865
MEM 707.132812 1729165569.7868
MEM 707.132812 1729165569.8872
MEM 707.132812 1729165569.9875
MEM 707.132812 1729165570.0879
MEM 707.132812 1729165570.1882
MEM 707.132812 1729165570.2886
MEM 707.132812 1729165570.3890
MEM 707.132812 1729165570.4895
MEM 707.132812 1729165570.5899
MEM 707.132812 1729165570.6902
MEM 707.132812 1729165570.7907
MEM 707.132812 1729165570.8910
MEM 707.132812 1729165570.9913
MEM 707.132812 1729165571.0917
MEM 707.132812 1729165571.1921
MEM 707.132812 1729165571.2925
MEM 707.132812 1729165571.3929
MEM 707.132812 1729165571.4933
MEM 707.132812 1729165571.5937
MEM 707.132812 1729165571.6941
MEM 707.132812 1729165571.7945
MEM 707.132812 1729165571.8948
MEM 707.132812 1729165571.9952
MEM 707.132812 1729165572.0956
MEM 707.132812 1729165572.1960
MEM 707.132812 1729165572.2964
MEM 707.132812 1729165572.3968
MEM 707.132812 1729165572.4972
MEM 707.132812 1729165572.5976
MEM 707.132812 1729165572.6979
MEM 707.132812 1729165572.7984
MEM 707.132812 1729165572.8987
MEM 707.132812 1729165572.9990
MEM 707.132812 1729165573.0993
MEM 707.132812 1729165573.1997
MEM 707.132812 1729165573.3002
MEM 707.132812 1729165573.4006
MEM 707.132812 1729165573.5010
MEM 707.132812 1729165573.6015
MEM 707.132812 1729165573.7018
MEM 707.132812 1729165573.8022
MEM 707.132812 1729165573.9026
MEM 707.132812 1729165574.0030
MEM 707.132812 1729165574.1033
MEM 707.132812 1729165574.2037
MEM 707.132812 1729165574.3041
MEM 707.132812 1729165574.4045
MEM 707.132812 1729165574.5049
MEM 707.132812 1729165574.6053
MEM 707.132812 1729165574.7057
MEM 707.132812 1729165574.8062
MEM 707.132812 1729165574.9066
MEM 707.132812 1729165575.0070
MEM 707.132812 1729165575.1074
MEM 707.132812 1729165575.2078
MEM 707.132812 1729165575.3082
MEM 707.132812 1729165575.4085
MEM 707.132812 1729165575.5089
MEM 707.132812 1729165575.6093
MEM 707.132812 1729165575.7096
MEM 707.132812 1729165575.8100
MEM 707.132812 1729165575.9104
MEM 707.132812 1729165576.0107
MEM 707.132812 1729165576.1111
MEM 707.132812 1729165576.2114
MEM 707.132812 1729165576.3118
MEM 707.132812 1729165576.4122
MEM 707.132812 1729165576.5126
MEM 707.132812 1729165576.6129
MEM 707.132812 1729165576.7133
MEM 707.132812 1729165576.8137
MEM 707.132812 1729165576.9141
MEM 707.132812 1729165577.0146
MEM 707.132812 1729165577.1150
MEM 707.132812 1729165577.2154
MEM 707.132812 1729165577.3158
MEM 707.132812 1729165577.4162
MEM 707.132812 1729165577.5166
MEM 707.132812 1729165577.6169
MEM 707.132812 1729165577.7174
MEM 707.132812 1729165577.8179
MEM 707.132812 1729165577.9184
MEM 707.132812 1729165578.0188
MEM 707.132812 1729165578.1193
MEM 707.132812 1729165578.2197
MEM 707.132812 1729165578.3201
MEM 707.132812 1729165578.4206
MEM 707.132812 1729165578.5209
MEM 707.132812 1729165578.6213
MEM 707.132812 1729165578.7217
MEM 707.132812 1729165578.8222
MEM 707.132812 1729165578.9225
MEM 707.132812 1729165579.0228
MEM 707.132812 1729165579.1231
MEM 707.132812 1729165579.2235
MEM 707.132812 1729165579.3238
MEM 707.132812 1729165579.4240
MEM 707.132812 1729165579.5244
MEM 707.132812 1729165579.6248
MEM 707.132812 1729165579.7252
MEM 707.132812 1729165579.8255
MEM 707.132812 1729165579.9259
MEM 707.132812 1729165580.0263
MEM 707.132812 1729165580.1267
MEM 707.132812 1729165580.2270
MEM 707.132812 1729165580.3273
MEM 707.132812 1729165580.4277
MEM 707.132812 1729165580.5281
MEM 707.132812 1729165580.6285
MEM 707.132812 1729165580.7289
MEM 707.132812 1729165580.8293
MEM 707.132812 1729165580.9296
MEM 707.132812 1729165581.0301
MEM 707.132812 1729165581.1304
MEM 707.132812 1729165581.2307
MEM 707.132812 1729165581.3310
MEM 707.132812 1729165581.4313
MEM 707.132812 1729165581.5316
MEM 707.132812 1729165581.6320
MEM 707.132812 1729165581.7323
MEM 707.132812 1729165581.8327
MEM 707.132812 1729165581.9331
MEM 707.132812 1729165582.0335
MEM 707.132812 1729165582.1339
MEM 707.132812 1729165582.2343
MEM 707.132812 1729165582.3348
MEM 707.132812 1729165582.4350
MEM 707.132812 1729165582.5354
MEM 707.132812 1729165582.6357
MEM 707.132812 1729165582.7361
MEM 707.132812 1729165582.8365
MEM 707.132812 1729165582.9369
MEM 707.132812 1729165583.0373
MEM 707.132812 1729165583.1376
MEM 707.132812 1729165583.2379
MEM 707.132812 1729165583.3383
MEM 707.132812 1729165583.4387
MEM 707.132812 1729165583.5390
MEM 707.132812 1729165583.6393
MEM 707.132812 1729165583.7397
MEM 707.132812 1729165583.8401
MEM 707.132812 1729165583.9404
MEM 707.132812 1729165584.0409
MEM 707.132812 1729165584.1413
MEM 707.132812 1729165584.2417
MEM 707.132812 1729165584.3421
MEM 707.132812 1729165584.4425
MEM 707.132812 1729165584.5428
MEM 707.132812 1729165584.6431
MEM 707.132812 1729165584.7436
MEM 707.132812 1729165584.8442
MEM 707.132812 1729165584.9447
MEM 707.132812 1729165585.0452
MEM 707.132812 1729165585.1456
MEM 707.132812 1729165585.2461
MEM 707.132812 1729165585.3465
MEM 707.132812 1729165585.4470
MEM 707.132812 1729165585.5475
MEM 707.132812 1729165585.6480
MEM 707.132812 1729165585.7485
MEM 707.132812 1729165585.8492
MEM 707.132812 1729165585.9498
MEM 707.132812 1729165586.0503
MEM 707.132812 1729165586.1509
MEM 707.132812 1729165586.2516
MEM 707.132812 1729165586.3526
MEM 707.132812 1729165586.4536
MEM 707.132812 1729165586.5547
MEM 707.132812 1729165586.6558
MEM 707.132812 1729165586.7569
MEM 707.132812 1729165586.8578
MEM 707.132812 1729165586.9589
MEM 707.132812 1729165587.0599
MEM 707.132812 1729165587.1610
MEM 707.132812 1729165587.2621
MEM 707.132812 1729165587.3631
MEM 707.132812 1729165587.4639
MEM 707.132812 1729165587.5647
MEM 707.132812 1729165587.6653
MEM 707.132812 1729165587.7660
MEM 707.132812 1729165587.8666
MEM 707.132812 1729165587.9671
MEM 707.132812 1729165588.0676
MEM 707.132812 1729165588.1681
MEM 707.132812 1729165588.2685
MEM 707.132812 1729165588.3692
MEM 707.132812 1729165588.4699
MEM 707.132812 1729165588.5705
MEM 707.132812 1729165588.6710
MEM 707.132812 1729165588.7715
MEM 707.132812 1729165588.8722
MEM 707.132812 1729165588.9729
MEM 707.132812 1729165589.0736
MEM 707.132812 1729165589.1743
MEM 707.132812 1729165589.2750
MEM 707.132812 1729165589.3756
MEM 707.132812 1729165589.4762
MEM 707.132812 1729165589.5769
MEM 707.132812 1729165589.6774
MEM 707.132812 1729165589.7781
MEM 707.132812 1729165589.8785
MEM 707.132812 1729165589.9789
MEM 707.132812 1729165590.0795
MEM 707.132812 1729165590.1801
MEM 707.132812 1729165590.2808
MEM 707.132812 1729165590.3817
MEM 707.132812 1729165590.4822
MEM 707.132812 1729165590.5827
MEM 707.132812 1729165590.6830
MEM 707.132812 1729165590.7834
MEM 707.132812 1729165590.8838
MEM 707.132812 1729165590.9842
MEM 707.132812 1729165591.0847
MEM 707.132812 1729165591.1856
MEM 707.132812 1729165591.2867
MEM 707.132812 1729165591.3878
MEM 707.132812 1729165591.4887
MEM 707.132812 1729165591.5896
MEM 707.132812 1729165591.6908
MEM 707.132812 1729165591.7918
MEM 707.132812 1729165591.8928
MEM 707.132812 1729165591.9937
MEM 707.132812 1729165592.0947
MEM 707.132812 1729165592.1956
MEM 707.132812 1729165592.2966
MEM 707.132812 1729165592.3976
MEM 707.132812 1729165592.4987
MEM 707.132812 1729165592.5997
MEM 707.132812 1729165592.7008
MEM 707.132812 1729165592.8017
MEM 707.132812 1729165592.9029
MEM 707.132812 1729165593.0039
MEM 707.132812 1729165593.1050
MEM 707.132812 1729165593.2058
MEM 707.132812 1729165593.3065
MEM 707.132812 1729165593.4076
MEM 707.132812 1729165593.5086
MEM 707.132812 1729165593.6097
MEM 707.132812 1729165593.7107
MEM 707.132812 1729165593.8112
MEM 707.132812 1729165593.9122
MEM 707.132812 1729165594.0131
MEM 707.132812 1729165594.1141
MEM 707.132812 1729165594.2153
MEM 707.132812 1729165594.3164
MEM 707.132812 1729165594.4175
MEM 707.132812 1729165594.5185
MEM 707.132812 1729165594.6195
MEM 707.132812 1729165594.7205
MEM 707.132812 1729165594.8215
MEM 707.132812 1729165594.9226
MEM 707.132812 1729165595.0236
MEM 707.132812 1729165595.1246
MEM 707.132812 1729165595.2255
MEM 707.132812 1729165595.3268
MEM 707.132812 1729165595.4281
MEM 707.132812 1729165595.5288
MEM 707.132812 1729165595.6293
MEM 707.132812 1729165595.7301
MEM 707.132812 1729165595.8311
MEM 707.132812 1729165595.9322
MEM 707.132812 1729165596.0331
MEM 707.132812 1729165596.1341
MEM 707.132812 1729165596.2352
MEM 707.132812 1729165596.3361
MEM 707.132812 1729165596.4370
MEM 707.132812 1729165596.5380
MEM 707.132812 1729165596.6385
MEM 707.132812 1729165596.7395
MEM 707.132812 1729165596.8404
MEM 707.132812 1729165596.9413
MEM 707.132812 1729165597.0420
MEM 707.132812 1729165597.1432
MEM 707.132812 1729165597.2441
MEM 707.132812 1729165597.3451
MEM 707.132812 1729165597.4461
MEM 707.132812 1729165597.5472
MEM 707.132812 1729165597.6483
MEM 707.132812 1729165597.7492
MEM 707.132812 1729165597.8502
MEM 707.132812 1729165597.9513
MEM 707.132812 1729165598.0518
MEM 707.132812 1729165598.1528
MEM 707.132812 1729165598.2533
MEM 707.132812 1729165598.3543
MEM 707.132812 1729165598.4552
MEM 707.132812 1729165598.5562
MEM 707.132812 1729165598.6571
MEM 707.132812 1729165598.7578
MEM 707.132812 1729165598.8588
MEM 707.132812 1729165598.9591
MEM 707.132812 1729165599.0600
MEM 707.132812 1729165599.1610
MEM 707.132812 1729165599.2619
MEM 707.132812 1729165599.3630
MEM 707.132812 1729165599.4640
MEM 707.132812 1729165599.5651
MEM 707.132812 1729165599.6661
MEM 707.132812 1729165599.7670
MEM 707.132812 1729165599.8680
MEM 707.132812 1729165599.9689
MEM 707.132812 1729165600.0697
MEM 707.132812 1729165600.1704
MEM 707.132812 1729165600.2710
MEM 707.132812 1729165600.3717
MEM 707.132812 1729165600.4724
MEM 707.132812 1729165600.5730
MEM 707.132812 1729165600.6735
MEM 707.132812 1729165600.7740
MEM 707.132812 1729165600.8746
MEM 707.132812 1729165600.9752
MEM 707.132812 1729165601.0759
MEM 707.132812 1729165601.1765
MEM 707.132812 1729165601.2772
MEM 707.132812 1729165601.3778
MEM 707.132812 1729165601.4784
MEM 707.132812 1729165601.5790
MEM 707.132812 1729165601.6795
MEM 707.132812 1729165601.7801
MEM 707.132812 1729165601.8806
MEM 707.132812 1729165601.9811
MEM 707.132812 1729165602.0816
MEM 707.132812 1729165602.1821
MEM 707.132812 1729165602.2826
MEM 707.132812 1729165602.3830
MEM 707.132812 1729165602.4834
MEM 707.132812 1729165602.5838
MEM 707.132812 1729165602.6842
MEM 707.132812 1729165602.7847
MEM 707.132812 1729165602.8851
MEM 707.132812 1729165602.9855
MEM 707.132812 1729165603.0859
MEM 707.132812 1729165603.1863
MEM 707.132812 1729165603.2867
MEM 707.132812 1729165603.3870
MEM 707.132812 1729165603.4872
MEM 707.132812 1729165603.5877
MEM 707.132812 1729165603.6881
MEM 707.132812 1729165603.7884
MEM 707.132812 1729165603.8887
MEM 707.132812 1729165603.9891
MEM 707.132812 1729165604.0895
MEM 707.132812 1729165604.1899
MEM 707.132812 1729165604.2903
MEM 707.132812 1729165604.3907
MEM 707.132812 1729165604.4909
MEM 707.132812 1729165604.5913
MEM 707.132812 1729165604.6917
MEM 707.132812 1729165604.7920
MEM 707.132812 1729165604.8923
MEM 707.132812 1729165604.9927
MEM 707.132812 1729165605.0931
MEM 707.132812 1729165605.1935
MEM 707.132812 1729165605.2939
MEM 707.132812 1729165605.3942
MEM 707.132812 1729165605.4946
MEM 707.132812 1729165605.5949
MEM 707.132812 1729165605.6953
MEM 707.132812 1729165605.7957
MEM 707.132812 1729165605.8960
MEM 707.132812 1729165605.9963
MEM 707.132812 1729165606.0967
MEM 707.132812 1729165606.1970
MEM 707.132812 1729165606.2974
MEM 707.132812 1729165606.3976
MEM 707.132812 1729165606.4979
MEM 707.132812 1729165606.5983
MEM 707.132812 1729165606.6987
MEM 707.132812 1729165606.7990
MEM 707.132812 1729165606.8993
MEM 707.132812 1729165606.9997
MEM 707.132812 1729165607.1001
MEM 707.132812 1729165607.2005
MEM 707.132812 1729165607.3009
MEM 707.132812 1729165607.4013
MEM 707.132812 1729165607.5018
MEM 707.132812 1729165607.6023
MEM 707.132812 1729165607.7027
MEM 707.132812 1729165607.8031
MEM 707.132812 1729165607.9035
MEM 707.132812 1729165608.0040
MEM 707.132812 1729165608.1044
MEM 707.132812 1729165608.2048
MEM 707.132812 1729165608.3050
MEM 707.132812 1729165608.4054
MEM 707.132812 1729165608.5057
MEM 707.132812 1729165608.6061
MEM 707.132812 1729165608.7065
MEM 707.132812 1729165608.8069
MEM 707.132812 1729165608.9073
MEM 707.132812 1729165609.0077
MEM 707.132812 1729165609.1081
MEM 707.132812 1729165609.2085
MEM 707.132812 1729165609.3088
MEM 707.132812 1729165609.4092
MEM 707.132812 1729165609.5097
MEM 707.132812 1729165609.6101
MEM 707.132812 1729165609.7104
MEM 707.132812 1729165609.8109
MEM 707.132812 1729165609.9112
MEM 707.132812 1729165610.0116
MEM 707.132812 1729165610.1120
MEM 707.132812 1729165610.2124
MEM 707.132812 1729165610.3127
MEM 707.132812 1729165610.4132
MEM 707.132812 1729165610.5136
MEM 707.132812 1729165610.6140
MEM 707.132812 1729165610.7144
MEM 707.132812 1729165610.8148
MEM 707.132812 1729165610.9152
MEM 707.132812 1729165611.0155
MEM 707.132812 1729165611.1159
MEM 707.132812 1729165611.2163
MEM 707.132812 1729165611.3167
MEM 707.132812 1729165611.4171
MEM 707.132812 1729165611.5174
MEM 707.132812 1729165611.6178
MEM 707.132812 1729165611.7181
MEM 707.132812 1729165611.8184
MEM 707.132812 1729165611.9188
MEM 707.132812 1729165612.0192
MEM 707.132812 1729165612.1196
MEM 693.355469 1729165612.2200
MEM 693.480469 1729165612.3204
MEM 693.480469 1729165612.4208
MEM 693.480469 1729165612.5213
MEM 693.480469 1729165612.6217
MEM 693.355469 1729165612.7221
MEM 704.863281 1729165612.8226
